,open,high,low,close,volume
2023-12-29,345.83,347.55,343.02,346.55,10325908.0
2023-12-28,348.5,349.04,345.8,347.36,2859487.0
2023-12-27,349.91,350.0,347.1801,348.53,2655934.0
2023-12-26,348.43,350.09,348.16,349.31,1585615.0
2023-12-22,349.04,351.34,346.69,348.59,2030139.0
2023-12-21,351.87,352.25,347.0,348.97,2794221.0
2023-12-20,351.0,354.77,348.31,348.66,3259495.0
2023-12-19,351.46,352.96,350.4,352.07,4652257.0
2023-12-18,353.71,354.92,350.32,350.81,4420534.0
2023-12-15,348.22,354.38,346.75,354.0,11212928.0
2023-12-14,349.74,353.07,348.0,351.81,7594781.0
2023-12-13,334.9,343.835,331.91,343.4,5822699.0
2023-12-12,330.44,334.52,330.32,333.2,2893574.0
2023-12-11,329.81,332.09,328.81,331.33,3520718.0
2023-12-08,326.0,327.28,325.06,326.47,2889470.0
2023-12-07,326.11,327.41,324.68,326.17,2742269.0
2023-12-06,325.0,328.31,324.21,326.11,3023307.0
2023-12-05,322.0,323.919,320.01,323.5,3269803.0
2023-12-04,319.62,325.08,318.96,324.02,3827910.0
2023-12-01,313.83,320.1,313.0,319.62,3613808.0
2023-11-30,312.54,313.76,308.5939,313.49,4493669.0
2023-11-29,314.06,314.06,310.91,311.02,3084028.0
2023-11-28,310.71,314.58,309.39,313.34,3116918.0
2023-11-27,310.69,312.89,309.75,310.92,2992573.0
2023-11-24,309.18,311.38,308.31,310.7,1259937.0
2023-11-22,307.39,309.86,306.475,309.2,2873635.0
2023-11-21,305.57,306.07,302.34,305.34,2977410.0
2023-11-20,307.19,309.67,305.74,308.19,3459474.0
2023-11-17,308.5,308.715,305.45,307.27,2770460.0
2023-11-16,305.88,307.9499,304.33,306.44,3114150.0
2023-11-15,304.1,308.93,304.01,308.19,3985937.0
2023-11-14,300.89,308.2399,300.1401,303.63,7952845.0
2023-11-13,287.79,289.9307,287.24,288.07,4586705.0
2023-11-10,289.23,291.59,286.79,291.59,3653772.0
2023-11-09,291.95,292.7389,287.68,287.87,4059121.0
2023-11-08,295.03,298.01,294.11,295.92,2455045.0
2023-11-07,294.61,296.0,293.56,294.77,2628960.0
2023-11-06,294.75,296.44,293.2225,294.57,2890444.0
2023-11-03,294.18,297.81,294.17,295.61,3071885.0
2023-11-02,290.25,294.66,290.0,294.53,3627985.0
2023-11-01,285.59,286.83,282.0201,286.63,2747346.0
2023-10-31,282.59,285.4,281.615,284.69,3035976.0
2023-10-30,277.47,282.32,276.96,281.48,3074607.0
2023-10-27,278.98,279.67,274.26,276.46,2907338.0
2023-10-26,280.53,283.24,277.75,278.0,3108175.0
2023-10-25,281.75,283.23,279.2,280.93,2962761.0
2023-10-24,286.74,287.9067,282.0301,283.31,2705199.0
2023-10-23,285.82,288.2463,284.33,285.07,2591071.0
2023-10-20,285.86,287.177,283.61,286.41,2885301.0
2023-10-19,291.0,291.34,286.42,286.77,3028600.0
2023-10-18,293.0,293.3299,289.585,290.24,2720098.0
2023-10-17,296.69,298.36,294.5,295.94,2139844.0
2023-10-16,294.43,298.37,293.5801,297.33,2567037.0
2023-10-13,292.94,294.7263,290.89,291.92,2092894.0
2023-10-12,297.7,297.7,290.77,293.02,2546429.0
2023-10-11,299.74,300.85,295.9,298.05,2292761.0
2023-10-10,296.69,300.67,295.1701,299.22,3116433.0
2023-10-09,290.3,295.53,289.68,295.36,1930103.0
2023-10-06,290.76,294.535,287.39,292.82,2922456.0
2023-10-05,292.0,292.67,290.235,291.7,2469265.0
2023-10-04,293.36,294.21,290.36,292.39,2956313.0
2023-10-03,297.91,298.2952,290.0717,291.94,3609222.0
2023-10-02,300.52,303.45,298.46,299.83,2807021.0
2023-09-29,304.95,305.67,299.82,302.16,3502578.0
2023-09-28,301.67,304.8722,300.75,303.49,2369593.0
2023-09-27,303.0,304.22,299.9,301.82,2513914.0
2023-09-26,304.52,305.81,301.63,302.54,2655576.0
2023-09-25,304.51,307.29,304.51,306.49,1882366.0
2023-09-22,306.16,307.65,305.46,305.73,2289219.0
2023-09-21,309.4,310.225,306.355,306.76,2767805.0
2023-09-20,315.0,316.35,310.8,310.86,2320403.0
2023-09-19,315.95,316.9325,312.34,314.61,2776594.0
2023-09-18,320.16,321.65,316.91,317.26,2740425.0
2023-09-15,327.32,329.17,320.33,321.4,7117755.0
2023-09-14,327.39,330.3,325.27,329.63,2707576.0
2023-09-13,326.04,327.96,325.0,325.88,2564520.0
2023-09-12,326.83,328.77,325.89,326.28,2190597.0
2023-09-11,329.29,329.88,327.57,328.37,2087856.0
2023-09-08,327.5,329.49,326.68,328.71,2211132.0
2023-09-07,325.03,329.92,324.3,328.42,2453979.0
2023-09-06,327.53,328.6072,325.555,326.0,3199736.0
2023-09-05,331.84,332.3,327.3674,327.78,3141630.0
2023-09-01,332.0,333.45,331.14,333.08,2317413.0
2023-08-31,331.2,332.5999,329.675,330.3,2914712.0
2023-08-30,328.0,331.62,327.87,330.63,2256151.0
2023-08-29,326.79,329.84,326.7671,329.38,2628221.0
2023-08-28,323.2,327.44,322.87,325.91,2100114.0
2023-08-25,323.43,326.34,321.2,322.86,2418103.0
2023-08-24,325.12,329.0,322.305,322.59,2490159.0
2023-08-23,324.52,326.929,324.08,326.09,2728024.0
2023-08-22,325.27,326.31,322.03,324.48,2582234.0
2023-08-21,326.61,327.87,323.5,324.06,3109678.0
2023-08-18,325.06,328.89,324.425,327.37,3471953.0
2023-08-17,333.77,335.65,327.06,327.28,3885098.0
2023-08-16,332.62,337.81,331.68,333.03,3753910.0
2023-08-15,331.76,338.17,328.52,332.14,5860938.0
2023-08-14,331.46,333.79,328.4301,329.95,3974759.0
2023-08-11,328.52,331.59,328.35,331.11,3108422.0
2023-08-10,330.66,332.895,328.94,329.4,3075122.0
2023-08-09,327.35,330.92,326.7601,328.21,2698894.0
2023-08-08,326.58,328.525,323.39,327.81,3272766.0
2023-08-07,327.21,329.405,326.5883,329.17,2111166.0
2023-08-04,328.16,329.5199,325.33,326.43,3591635.0
2023-08-03,327.68,332.1,327.64,329.85,2452330.0
2023-08-02,330.03,332.53,327.92,328.5,2753888.0
2023-08-01,331.76,334.97,330.88,332.07,2547410.0
2023-07-31,331.65,334.07,331.48,333.84,2690587.0
2023-07-28,332.0,333.0,329.5,331.37,2268947.0
2023-07-27,331.71,333.435,328.93,329.71,2608561.0
2023-07-26,324.69,330.96,324.24,329.59,3448123.0
2023-07-25,325.07,326.9,323.8324,325.13,2890828.0
2023-07-24,320.97,325.66,320.945,325.11,2621982.0
2023-07-21,321.07,321.89,319.49,320.47,3673354.0
2023-07-20,320.34,321.45,317.88,319.09,2101940.0
2023-07-19,317.0,319.9399,316.685,319.48,2361436.0
2023-07-18,314.53,318.32,312.1315,316.76,2316991.0
2023-07-17,315.72,317.82,314.15,316.05,2003340.0
2023-07-14,314.84,316.9,314.22,316.5,2942129.0
2023-07-13,318.1,318.42,313.47,314.6,3235603.0
2023-07-12,316.31,321.26,316.01,317.52,5300724.0
2023-07-11,312.91,314.57,310.74,313.66,2913954.0
2023-07-10,303.2,310.53,303.2,310.28,3246705.0
2023-07-07,301.99,305.63,300.89,302.81,2951873.0
2023-07-06,306.84,307.98,301.54,302.02,4831220.0
2023-07-05,310.5,312.3,309.99,310.8,2496625.0
2023-07-03,309.78,311.3999,308.9,310.02,1483269.0
2023-06-30,309.58,311.43,308.3,310.64,3230714.0
2023-06-29,306.78,308.1291,304.03,307.82,3279710.0
2023-06-28,312.0,312.9363,306.06,306.51,4025557.0
2023-06-27,308.15,315.4627,307.89,313.74,5342491.0
2023-06-26,302.67,309.21,301.98,307.89,4440078.0
2023-06-23,300.32,302.315,299.1,300.81,8525877.0
2023-06-22,301.5,302.835,299.6,301.18,3052180.0
2023-06-21,302.87,303.5663,300.1764,300.7,2713378.0
2023-06-20,299.77,302.75,298.23,301.41,3371247.0
2023-06-16,304.34,305.98,300.14,300.38,10809348.0
2023-06-15,300.84,303.43,299.5801,302.02,4109746.0
2023-06-14,300.99,302.5502,295.625,299.71,4175958.0
2023-06-13,302.4,304.12,298.67,300.08,4043383.0
2023-06-12,298.4,302.61,297.65,300.86,4457363.0
2023-06-09,300.98,301.43,296.1001,297.35,3486443.0
2023-06-08,302.16,305.45,300.79,301.09,3758904.0
2023-06-07,297.31,302.2,297.105,301.7,4842660.0
2023-06-06,291.82,296.92,291.65,296.0,2855434.0
2023-06-05,295.62,295.72,291.365,293.1,3028785.0
2023-06-02,290.65,296.21,289.72,295.94,4515554.0
2023-06-01,284.05,289.22,279.98,288.39,4305103.0
2023-05-31,289.59,290.0,281.96,283.45,18055408.0
2023-05-30,293.28,294.45,288.95,292.4,5193255.0
2023-05-26,287.0,293.3,285.69,292.83,4626113.0
2023-05-25,291.79,291.79,286.06,286.75,5355858.0
2023-05-24,297.37,297.525,290.18,291.1,4978212.0
2023-05-23,289.28,297.774,289.28,294.94,5352185.0
2023-05-22,290.73,292.99,288.08,290.66,3736199.0
2023-05-19,295.76,295.76,289.95,290.88,4470591.0
2023-05-18,292.65,295.93,291.6,295.16,4546983.0
2023-05-17,282.15,294.05,281.21,292.39,7956888.0
2023-05-16,281.75,286.09,277.09,282.33,12365693.0
2023-05-15,289.92,290.92,286.94,288.54,5353632.0
2023-05-12,288.0,290.97,287.45,290.47,3438271.0
2023-05-11,288.74,289.45,285.02,287.69,3859744.0
2023-05-10,291.71,293.57,285.92,289.03,3571029.0
2023-05-09,286.17,291.06,285.76,290.58,2569969.0
2023-05-08,289.0,289.8399,284.44,287.93,3736546.0
2023-05-05,287.17,290.87,286.1025,289.62,3806598.0
2023-05-04,292.72,294.5893,285.33,285.75,4422521.0
2023-05-03,294.56,298.76,292.5,293.08,2743399.0
2023-05-02,298.44,298.67,291.045,294.28,3413376.0
2023-05-01,298.98,299.56,297.37,297.7,2969999.0
2023-04-28,293.77,300.82,293.375,300.54,4063418.0
2023-04-27,288.0,294.71,287.8,293.93,3133553.0
2023-04-26,295.43,295.9699,287.08,288.07,3990016.0
2023-04-25,301.5,302.69,296.13,296.33,4529517.0
2023-04-24,300.0,301.9,299.22,301.64,2515471.0
