,open,high,low,close,volume
2023-12-29,150.03,150.23,148.67,149.16,7658638.0
2023-12-28,151.18,152.02,149.4,149.77,8147993.0
2023-12-27,152.27,152.97,151.34,151.91,5314657.0
2023-12-26,152.07,153.01,151.9,152.41,5165588.0
2023-12-22,151.74,152.39,150.75,151.05,6396080.0
2023-12-21,150.78,150.8,149.22,150.71,7264662.0
2023-12-20,152.15,153.06,150.06,150.25,9369987.0
2023-12-19,149.96,151.83,149.49,151.64,8567205.0
2023-12-18,150.83,152.12,149.32,149.68,11561718.0
2023-12-15,147.32,149.82,147.32,149.35,30850872.0
2023-12-14,145.85,149.93,145.85,149.93,14960477.0
2023-12-13,142.17,144.68,141.65,144.61,10641316.0
2023-12-12,143.17,143.59,141.75,142.5,9863867.0
2023-12-11,144.84,145.4,143.82,144.35,9849572.0
2023-12-08,143.51,144.67,143.12,144.31,10821744.0
2023-12-07,143.51,144.01,140.99,142.42,14786736.0
2023-12-06,141.9,144.03,141.35,142.53,17561659.0
2023-12-05,144.76,145.07,142.63,142.86,9597632.0
2023-12-04,144.0,145.7,143.25,144.87,11842828.0
2023-12-01,143.49,146.505,142.6,144.81,11906547.0
2023-11-30,144.98,146.01,142.03,143.6,16275960.0
2023-11-29,146.39,146.49,143.06,143.91,16417135.0
2023-11-28,144.78,146.52,144.06,145.51,9746540.0
2023-11-27,144.65,144.82,142.85,144.36,9850831.0
2023-11-24,144.3,145.94,144.2,144.9,3861030.0
2023-11-22,141.74,144.39,140.72,144.33,7217065.0
2023-11-21,143.83,144.3,142.7,144.04,6783311.0
2023-11-20,144.63,145.69,144.27,144.38,8064012.0
2023-11-17,142.95,145.185,142.4,144.46,11077904.0
2023-11-16,143.02,143.51,140.74,141.77,14031345.0
2023-11-15,144.86,146.64,144.41,145.56,10052077.0
2023-11-14,144.48,145.5,143.86,145.05,11224352.0
2023-11-13,143.15,144.3,142.85,144.0,8747672.0
2023-11-10,143.29,143.44,141.73,142.95,11990412.0
2023-11-09,143.05,143.91,141.78,141.94,10359504.0
2023-11-08,143.88,144.65,142.25,142.4,12654140.0
2023-11-07,145.16,145.61,143.24,144.41,15054584.0
2023-11-06,148.73,149.3299,146.69,147.0,10634159.0
2023-11-03,148.3,148.56,146.15,147.61,13159994.0
2023-11-02,144.54,148.9999,143.83,148.76,11099076.0
2023-11-01,145.98,146.015,143.82,143.98,10819561.0
2023-10-31,146.1,146.5178,144.23,145.73,14261264.0
2023-10-30,145.66,146.44,144.32,146.09,13857148.0
2023-10-27,150.72,151.25,143.96,144.35,24524341.0
2023-10-26,155.01,155.18,153.63,154.75,10830422.0
2023-10-25,156.94,157.41,155.17,155.87,10502368.0
2023-10-24,160.89,161.08,156.47,156.65,17689936.0
2023-10-23,163.3,164.43,160.25,160.68,16232376.0
2023-10-20,168.41,169.1,166.095,166.83,7458286.0
2023-10-19,168.7,170.17,167.51,169.1,6580157.0
2023-10-18,168.47,169.7,167.5817,168.92,6893452.0
2023-10-17,164.83,168.2,164.65,167.59,7538316.0
2023-10-16,165.34,165.81,163.85,165.4,5445954.0
2023-10-13,163.41,164.84,162.3,164.06,8044677.0
2023-10-12,163.26,163.26,160.9,161.23,7396969.0
2023-10-11,165.07,165.08,160.48,161.1,12570718.0
2023-10-10,166.765,167.4,165.675,166.54,6512874.0
2023-10-09,166.38,168.19,164.95,166.72,8183490.0
2023-10-06,164.31,164.37,158.99,162.23,10190409.0
2023-10-05,161.42,164.7537,161.39,163.9,8073048.0
2023-10-04,164.7,164.98,161.49,163.04,9664693.0
2023-10-03,165.92,167.36,165.51,166.93,6168626.0
2023-10-02,168.34,168.57,165.23,166.54,6839611.0
2023-09-29,170.49,170.5,167.82,168.62,7396096.0
2023-09-28,170.55,171.7,169.43,170.59,7151760.0
2023-09-27,169.37,171.23,168.81,171.04,9124395.0
2023-09-26,167.44,168.41,166.98,167.8,5659200.0
2023-09-25,166.33,168.78,165.99,168.71,5509956.0
2023-09-22,166.23,167.42,165.94,166.28,5965497.0
2023-09-21,167.12,167.87,165.05,165.19,7150432.0
2023-09-20,167.07,168.51,166.6,166.69,5942108.0
2023-09-19,168.69,168.96,166.425,167.2,6617029.0
2023-09-18,167.8699,168.36,166.4,167.22,7027558.0
2023-09-15,166.21,168.37,165.88,166.5,17439739.0
2023-09-14,167.7,168.5,167.1192,167.23,8822822.0
2023-09-13,167.405,167.75,165.58,166.2,5759464.0
2023-09-12,165.3,167.19,165.1,166.81,7521146.0
2023-09-11,168.08,168.59,162.87,163.76,7155050.0
2023-09-08,167.42,168.489,166.705,167.21,7435923.0
2023-09-07,167.14,167.9,166.28,166.64,7925879.0
2023-09-06,166.28,167.4387,165.58,166.63,7195549.0
2023-09-05,165.28,167.56,165.2,166.46,9755844.0
2023-09-01,162.64,164.69,162.64,164.3,6663003.0
2023-08-31,161.01,161.24,159.93,161.1,7003681.0
2023-08-30,160.59,161.25,159.93,160.18,5534892.0
2023-08-29,160.91,160.95,159.1,159.96,5374765.0
2023-08-28,159.53,161.8,159.215,160.21,4386082.0
2023-08-25,159.07,159.91,157.645,159.12,5291847.0
2023-08-24,157.73,159.89,157.56,157.94,5989609.0
2023-08-23,158.14,159.405,156.7,159.25,4975570.0
2023-08-22,160.49,161.25,158.97,159.04,6081658.0
2023-08-21,161.2,162.07,159.45,160.36,6802337.0
2023-08-18,158.38,161.32,158.16,160.9,5999190.0
2023-08-17,159.18,162.14,158.97,159.75,8270458.0
2023-08-16,160.52,161.83,158.47,158.63,7920458.0
2023-08-15,163.4,163.41,159.1,159.24,7876471.0
2023-08-14,163.77,164.25,162.6101,164.03,6060083.0
2023-08-11,160.5,164.17,160.18,164.15,6682611.0
2023-08-10,160.33,162.4799,159.6188,160.83,8647064.0
2023-08-09,160.86,161.44,159.31,159.86,10531477.0
2023-08-08,157.94,159.79,156.22,159.65,6451267.0
2023-08-07,161.01,161.38,159.08,159.89,13927388.0
2023-08-04,160.66,163.02,159.04,159.31,10185371.0
2023-08-03,159.91,161.7,158.855,159.67,6682224.0
