,open,high,low,close,volume
2023-01-17,168.99,177.28,168.99,177.02,51110216.0
2023-01-13,162.78,169.22,161.65,168.99,44728706.0
2023-01-12,161.0,166.37,154.92,165.11,55140906.0
2023-01-11,158.3951,160.28,155.63,160.01,35328493.0
2023-01-10,155.07,159.6199,154.72,159.09,38410126.0
2023-01-09,152.84,160.56,151.41,156.28,50423056.0
2023-01-06,144.74,150.1,140.34,148.59,40504362.0
2023-01-05,144.91,145.64,141.4795,142.65,38916811.0
2023-01-04,145.67,148.53,142.41,147.49,43132360.0
2023-01-03,148.51,149.96,140.96,143.15,40127658.0
2022-12-30,143.34,146.2899,142.33,146.14,31048983.0
2022-12-29,144.02,146.83,142.27,146.03,35492324.0
2022-12-28,139.27,142.62,138.84,140.36,35106645.0
2022-12-27,150.74,151.0,140.56,141.21,46490226.0
2022-12-23,151.96,153.39,148.83,152.06,34932563.0
2022-12-22,160.935,161.38,148.82,153.39,56504527.0
2022-12-21,161.14,166.27,161.02,165.01,32502538.0
2022-12-20,160.64,163.1,158.52,160.85,40325979.0
2022-12-19,165.72,166.09,161.45,162.54,35403877.0
2022-12-16,168.642,170.41,164.1,165.71,47823193.0
2022-12-15,171.46,173.2,167.0,169.52,47854210.0
2022-12-14,179.87,182.52,174.2,176.74,49688810.0
2022-12-13,185.31,187.9,177.11,180.72,65658876.0
2022-12-12,170.37,175.38,167.97,175.35,45732780.0
2022-12-09,171.6,175.83,169.75,170.01,46533819.0
2022-12-08,162.73,171.79,159.59,171.69,51545554.0
2022-12-07,157.72,161.86,156.67,161.2,37238758.0
2022-12-06,165.3,165.73,158.19,159.87,35269427.0
2022-12-05,166.79,169.95,164.7201,166.1,35225517.0
2022-12-02,166.59,169.3257,164.45,168.76,37138858.0
2022-12-01,169.99,172.65,166.35,171.35,47097657.0
2022-11-30,156.97,169.3,155.97,169.23,56529822.0
2022-11-29,158.27,159.32,155.2,156.39,29838449.0
2022-11-28,160.26,163.57,157.25,158.27,30415201.0
2022-11-25,163.18,164.87,161.72,162.7,16793430.0
2022-11-23,160.98,165.27,160.4801,165.19,42724093.0
2022-11-22,153.28,160.5757,151.216,160.38,47286607.0
2022-11-21,151.47,154.77,150.8,153.17,40473931.0
2022-11-18,159.66,160.02,151.2001,154.09,49207165.0
2022-11-17,157.15,162.66,155.35,156.77,71089356.0
2022-11-16,161.615,163.62,158.73,159.1,64954684.0
2022-11-15,167.215,169.98,163.82,166.66,54587550.0
2022-11-14,162.18,165.4,159.22,162.95,52785245.0
2022-11-11,158.075,163.89,154.82,163.27,65548747.0
2022-11-10,148.0,157.73,145.47,157.5,70081925.0
2022-11-09,141.615,142.11,137.5901,137.76,45441366.0
2022-11-08,148.01,148.9101,142.16,146.02,59529199.0
2022-11-07,142.28,144.12,139.54,143.01,41006095.0
2022-11-04,139.86,142.29,136.97,141.56,61257591.0
2022-11-03,130.43,137.81,129.56,134.21,50006486.0
2022-11-02,138.5,142.1,132.1124,132.19,67262784.0
2022-11-01,138.11,139.25,135.19,135.43,43281690.0
2022-10-31,137.78,138.38,132.97,134.97,48634099.0
2022-10-28,131.04,138.5,130.61,138.34,52103993.0
2022-10-27,136.3,138.38,131.22,131.76,58311308.0
2022-10-26,128.69,133.88,127.08,128.96,53553329.0
2022-10-25,126.935,133.0,126.64,132.61,50548233.0
2022-10-24,125.08,127.1,120.64,125.99,51745740.0
2022-10-21,120.982,124.98,118.87,124.66,60949441.0
2022-10-20,121.13,127.69,121.05,121.94,65239761.0
2022-10-19,118.79,123.5,118.34,120.51,52313061.0
2022-10-18,123.44,124.92,116.18,119.67,65936206.0
2022-10-17,115.18,119.48,115.17,118.88,58077417.0
2022-10-14,120.57,121.11,112.04,112.27,71343199.0
2022-10-13,109.71,120.7799,108.13,119.6,85010301.0
2022-10-12,115.79,117.35,113.45,115.0,49259019.0
2022-10-11,115.61,118.46,112.83,115.86,66748163.0
2022-10-10,120.37,121.2432,114.0812,116.7,69869925.0
2022-10-07,125.05,126.7,120.22,120.76,67247816.0
2022-10-06,132.2,136.56,131.03,131.3,64415689.0
2022-10-05,129.107,133.21,126.21,132.09,50713073.0
2022-10-04,128.79,132.2,128.79,131.67,58418167.0
2022-10-03,123.47,126.78,121.05,125.12,54747847.0
2022-09-30,120.87,126.33,120.75,121.39,56563842.0
2022-09-29,124.48,125.0,119.4601,122.2,53276312.0
2022-09-28,124.1,128.23,123.5386,127.36,54241388.0
2022-09-27,125.07,127.36,122.58,124.13,55385406.0
2022-09-26,124.91,126.59,122.14,122.28,54734269.0
2022-09-23,124.2,126.11,122.57,125.16,66330931.0
2022-09-22,130.7,131.4897,124.28,125.61,75671089.0
2022-09-21,132.13,140.31,131.1,132.61,80767940.0
2022-09-20,132.145,134.8276,130.57,131.76,52481775.0
2022-09-19,130.12,134.63,130.1,133.82,56968528.0
2022-09-16,127.415,132.12,126.17,131.98,67075140.0
2022-09-15,130.152,132.3299,127.9,129.29,52362516.0
2022-09-14,132.54,132.8999,129.13,131.28,58850654.0
2022-09-13,138.02,139.22,130.99,131.31,71495563.0
2022-09-12,143.69,145.47,141.98,145.05,48415924.0
2022-09-09,141.57,144.74,141.26,143.87,48712842.0
2022-09-08,134.59,140.08,133.69,139.9,62487312.0
2022-09-07,135.63,138.38,133.46,137.14,51265746.0
2022-09-06,137.31,137.79,133.51,134.65,53326958.0
2022-09-02,141.0,141.71,135.91,136.47,74315746.0
2022-09-01,142.09,143.8,132.7021,139.37,117886514.0
2022-08-31,153.84,155.4,149.5851,150.94,57370986.0
2022-08-30,159.6,160.39,151.82,154.68,53018069.0
2022-08-29,160.2,163.38,157.67,158.01,49371295.0
2022-08-26,178.57,179.24,162.37,162.6,76912743.0
2022-08-25,168.44,179.47,168.33,179.13,77069133.0
2022-08-24,170.12,174.06,168.95,172.22,52266071.0
2022-08-23,169.885,174.65,169.7,171.81,36998577.0
2022-08-22,174.9,175.58,169.66,170.34,40959271.0
2022-08-19,184.06,185.2,177.7,178.49,44158833.0
2022-08-18,183.01,188.6499,181.83,187.73,41544656.0
2022-08-17,185.23,186.88,181.45,183.35,44679911.0
2022-08-16,189.195,191.42,185.01,188.79,45123964.0
2022-08-15,187.01,191.64,186.13,190.32,45766556.0
2022-08-12,181.6,187.18,179.53,187.09,47809415.0
2022-08-11,181.31,187.07,178.76,179.42,50932655.0
2022-08-10,176.98,181.18,173.1701,180.97,59742246.0
2022-08-09,172.52,174.4719,167.24,170.86,66826265.0
2022-08-08,175.02,182.39,172.42,177.93,98378318.0
2022-08-05,188.1,192.2892,186.66,189.89,38606829.0
2022-08-04,188.49,192.74,187.6,192.15,40965227.0
2022-08-03,181.84,189.68,181.37,188.93,41814557.0
2022-08-02,181.22,189.3753,180.92,185.26,48952692.0
2022-08-01,181.82,188.46,179.9,184.41,47646904.0
2022-07-29,178.13,182.44,176.92,181.63,43546042.0
2022-07-28,179.75,181.4,174.4,179.84,47464628.0
2022-07-27,170.32,179.36,169.1301,177.9,56977623.0
2022-07-26,168.89,169.19,164.78,165.33,39786491.0
2022-07-25,170.19,171.24,166.49,170.24,48074751.0
2022-07-22,178.93,179.67,171.365,173.19,53667088.0
2022-07-21,178.85,181.44,175.4456,180.5,55704928.0
2022-07-20,169.47,179.325,168.01,178.07,76053779.0
2022-07-19,164.86,171.1,161.7201,169.92,70236608.0
2022-07-18,163.02,168.97,160.02,161.01,67051745.0
2022-07-15,156.59,157.82,154.45,157.62,38593547.0
2022-07-14,151.08,154.7299,147.28,153.72,45623484.0
2022-07-13,145.9,153.75,144.65,151.64,52191834.0
2022-07-12,152.68,154.31,148.77,150.82,45848310.0
2022-07-11,155.26,155.2699,150.3801,151.52,43838873.0
2022-07-08,154.3,160.3699,153.89,158.38,46797176.0
2022-07-07,154.555,159.45,153.89,158.58,49290276.0
2022-07-06,150.1,153.1899,147.89,151.3,52906586.0
2022-07-05,141.75,149.71,140.55,149.64,65220761.0
2022-07-01,148.99,150.6291,143.92,145.23,57761008.0
2022-06-30,153.61,155.67,148.62,151.59,68607003.0
2022-06-29,158.14,158.2,151.7,155.42,48235228.0
2022-06-28,169.0,172.0199,159.45,159.82,46185936.0
2022-06-27,173.12,173.3,166.255,168.69,42796788.0
2022-06-24,165.0,171.4,163.1,171.26,47215283.0
2022-06-23,165.185,165.85,158.53,162.25,46367959.0
2022-06-22,162.26,166.62,161.8,163.6,43799744.0
2022-06-21,164.745,170.08,164.07,165.66,48308888.0
2022-06-17,156.48,159.95,153.28,158.8,63033397.0
2022-06-16,158.6,159.4232,154.01,156.01,54574867.0
2022-06-15,160.95,168.68,159.26,165.27,56393565.0
2022-06-14,157.31,160.66,154.12,158.36,46967952.0
2022-06-13,160.0,163.12,156.06,156.47,60415338.0
2022-06-10,176.0,176.97,168.69,169.74,46564966.0
2022-06-09,184.81,189.33,180.41,180.48,39557379.0
2022-06-08,187.99,191.8,185.35,186.48,36325246.0
2022-06-07,184.72,190.0,181.88,189.26,38891411.0
2022-06-06,191.39,193.37,185.642,187.86,42240615.0
2022-06-03,190.815,193.323,185.2156,187.2,59877870.0
2022-06-02,182.92,196.19,181.98,195.92,64865580.0
2022-06-01,187.24,190.5318,181.22,183.2,54451390.0
2022-05-31,189.8,192.0,183.5,186.72,66409951.0
2022-05-27,181.86,188.81,181.0,188.11,73837935.0
2022-05-26,160.36,180.92,160.22,178.51,99657452.0
2022-05-25,160.2,171.1099,160.0,169.75,78113190.0
2022-05-24,165.1,165.97,157.8,161.54,58855002.0
2022-05-23,162.74,169.15,161.7901,168.98,63988869.0
2022-05-20,173.32,174.1,157.55,166.94,73910526.0
2022-05-19,169.37,176.87,167.3405,171.24,62130959.0
2022-05-18,177.05,181.18,168.64,169.38,54516106.0
2022-05-17,180.74,183.71,176.34,181.77,58582971.0
2022-05-16,175.09,177.88,171.06,172.64,52144598.0
2022-05-13,167.88,179.2843,165.925,177.06,67043651.0
2022-05-12,162.191,167.88,155.67,161.75,70872837.0
2022-05-11,173.47,177.53,165.68,166.3,67016703.0
2022-05-10,176.89,181.98,170.25,175.95,76147429.0
2022-05-09,180.34,182.55,168.27,169.5,64445451.0
2022-05-06,187.36,195.12,179.9,186.75,63329672.0
2022-05-05,198.67,199.25,185.0,188.44,62633141.0
2022-05-04,199.23,204.0,187.51,203.34,64630503.0
2022-05-03,194.0,198.25,191.33,196.02,47575084.0
2022-05-02,185.405,195.74,183.91,195.33,57204868.0
2022-04-29,194.02,201.2848,185.17,185.47,50043491.0
2022-04-28,189.67,200.37,184.8957,197.82,57032671.0
2022-04-27,185.98,191.67,182.9,184.15,49946017.0
2022-04-26,197.18,197.88,186.7,187.88,64496017.0
2022-04-25,192.02,199.45,190.96,199.02,64156561.0
2022-04-22,203.03,204.86,195.0,195.15,62471343.0
2022-04-21,217.0915,223.92,200.0,201.83,65620944.0
2022-04-20,225.171,226.7037,212.0,214.82,46697126.0
2022-04-19,217.2,223.73,213.14,221.98,51278058.0
2022-04-18,212.0,220.88,210.79,217.83,52570061.0
2022-04-14,225.05,227.77,211.63,212.58,56909685.0
2022-04-13,217.28,225.0,214.55,222.03,51694344.0
2022-04-12,225.37,227.25,212.8204,215.04,66225807.0
2022-04-11,222.14,223.1994,216.6,219.17,57520684.0
2022-04-08,239.17,239.23,230.6201,231.19,52478064.0
2022-04-07,244.41,247.22,234.78,242.08,55799236.0
2022-04-06,249.34,253.0,240.03,244.07,70383256.0
2022-04-05,272.54,273.19,258.2,259.31,43093087.0
2022-04-04,267.28,275.58,266.13,273.6,39770782.0
2022-04-01,273.75,274.96,262.67,267.12,51723511.0
2022-03-31,277.82,282.48,272.7,272.86,52344022.0
2022-03-30,283.04,284.955,275.03,276.9,46348713.0
2022-03-29,286.945,289.46,279.8,286.56,48898440.0
2022-03-28,277.555,282.5,272.06,282.19,42549392.0
2022-03-25,278.86,283.58,272.71,276.92,57776944.0
2022-03-24,261.66,283.1999,259.07,281.5,87737914.0
2022-03-23,261.26,266.115,255.7501,256.34,50211986.0
2022-03-22,267.27,272.38,260.72,265.24,54265223.0
2022-03-21,265.07,271.5199,259.67,267.34,58807971.0
2022-03-18,247.99,265.6899,246.24,264.53,72788748.0
2022-03-17,241.2,248.42,239.06,247.66,47194119.0
2022-03-16,235.0,245.97,231.72,244.96,67142174.0
2022-03-15,215.18,230.38,213.2201,229.73,49199569.0
2022-03-14,218.69,222.62,211.5901,213.3,38535424.0
2022-03-11,230.22,231.45,220.46,221.0,36720857.0
2022-03-10,225.31,227.88,218.82,226.58,42806565.0
2022-03-09,223.87,232.2,222.47,230.14,49274195.0
2022-03-08,213.09,223.7299,206.5,215.14,55746719.0
2022-03-07,228.17,230.33,213.3,213.52,45082089.0
2022-03-04,233.84,236.8,224.82,229.36,43201070.0
2022-03-03,242.615,243.2599,234.69,237.14,36509504.0
2022-03-02,237.56,244.09,234.15,242.2,38964185.0
2022-03-01,242.91,243.77,231.32,234.77,41205598.0
2022-02-28,239.92,246.65,237.0701,243.85,47731861.0
2022-02-25,237.21,242.17,233.81,241.57,52886551.0
2022-02-24,210.15,238.0,208.9,237.48,73580063.0
2022-02-23,238.02,241.5499,223.01,223.87,56651077.0
2022-02-22,230.35,240.6399,230.0,233.9,62919566.0
2022-02-18,246.675,249.86,231.0,236.42,76125491.0
2022-02-17,256.3,257.85,241.65,245.07,81059508.0
2022-02-16,262.59,265.82,255.52,265.11,73267633.0
2022-02-15,249.49,265.45,247.84,264.95,70175280.0
2022-02-14,239.34,248.75,237.55,242.67,44042443.0
2022-02-11,259.16,261.52,237.73,239.49,60547198.0
2022-02-10,259.95,269.2499,256.0,258.24,51319972.0
2022-02-09,256.22,267.25,253.53,267.05,52428166.0
2022-02-08,243.59,252.3,239.8,251.08,41035864.0
2022-02-07,243.72,251.82,242.02,247.28,37686750.0
