,open,high,low,close,volume
2022-08-22,116.1,116.5,114.67,115.07,19316024.0
2022-08-19,119.87,120.0,117.67,118.12,20186983.0
2022-08-18,120.23,121.69,119.5502,120.86,15652029.0
2022-08-17,120.93,122.15,120.2,120.32,17589157.0
2022-08-16,122.32,123.2276,121.535,122.51,15626171.0
2022-08-15,122.21,123.26,121.57,122.88,15524951.0
2022-08-12,121.16,122.65,120.4001,122.65,16121087.0
2022-08-11,122.08,122.3402,119.55,119.82,16671627.0
2022-08-10,119.59,121.78,119.36,120.65,20497021.0
2022-08-09,117.99,118.2,116.56,117.5,15424257.0
2022-08-08,119.12,120.86,117.83,118.14,17061112.0
2022-08-05,116.93,118.86,116.71,118.22,15615663.0
2022-08-04,118.3,119.5,117.71,118.87,15757698.0
2022-08-03,116.34,119.42,116.15,118.78,25302816.0
2022-08-02,114.43,117.08,114.26,115.9,17911039.0
2022-08-01,115.53,117.12,114.69,115.48,22856202.0
2022-07-29,113.4,116.9,113.23,116.64,31336183.0
2022-07-28,112.8,114.7,111.851,114.59,23303844.0
2022-07-27,109.6,114.4,108.42,113.6,41474618.0
2022-07-26,107.43,107.74,104.76,105.44,36626630.0
2022-07-25,108.88,110.58,107.01,108.21,28289942.0
2022-07-22,111.81,113.18,107.6,108.36,44455304.0
2022-07-21,115.09,115.21,111.91,115.04,27267848.0
2022-07-20,114.06,116.33,113.26,114.7,26780088.0
2022-07-19,111.73,114.81,110.5,114.62,30992331.0
2022-07-18,113.44,114.8,109.3,109.91,33247345.0
2022-07-15,2259.26,2280.01,2236.45,2255.34,1716538.0
2022-07-14,2216.52,2239.75,2186.51,2228.8,1618277.0
2022-07-13,2252.78,2303.1399,2236.46,2243.74,1947943.0
2022-07-12,2336.77,2356.9899,2292.3001,2296.99,1248508.0
2022-07-11,2373.0,2375.89,2324.69,2330.45,1341523.0
2022-07-08,2351.0,2408.7,2350.28,2403.37,1454110.0
2022-07-07,2320.16,2397.2399,2310.68,2386.12,1609197.0
2022-07-06,2281.84,2327.04,2245.01,2304.27,1442634.0
2022-07-05,2150.29,2281.0516,2124.9901,2277.74,1821469.0
2022-07-01,2166.74,2196.1273,2142.1,2181.62,1551394.0
2022-06-30,2209.99,2226.596,2146.2,2187.45,1902302.0
2022-06-29,2242.97,2273.29,2231.0801,2245.13,931393.0
2022-06-28,2327.02,2357.13,2248.88,2251.43,1415811.0
2022-06-27,2378.7,2385.0,2320.015,2332.45,1641965.0
2022-06-24,2272.06,2372.75,2272.06,2370.76,1956138.0
2022-06-23,2259.0,2263.93,2220.58,2253.69,1235486.0
2022-06-22,2223.26,2275.39,2214.4857,2240.68,1196086.0
2022-06-21,2194.04,2253.46,2185.87,2240.3,1950514.0
2022-06-17,2130.7,2184.99,2112.5706,2157.31,2175833.0
2022-06-16,2162.99,2185.81,2115.8501,2132.72,1765662.0
