,open,high,low,close,volume
2023-10-05,168.77,168.81,159.87,160.1,10556390.0
2023-10-04,168.45,169.13,167.06,168.91,4134136.0
2023-10-03,168.86,170.0,167.03,167.7,4873523.0
2023-10-02,169.08,169.49,167.32,169.17,3838871.0
2023-09-29,170.51,170.84,168.0442,169.44,5194292.0
2023-09-28,169.93,170.18,168.175,169.5,4841646.0
2023-09-27,172.31,172.69,169.025,169.57,5729854.0
2023-09-26,173.0,173.72,171.6387,172.52,5213692.0
2023-09-25,174.68,175.44,173.18,174.33,3553687.0
2023-09-22,174.94,176.39,174.37,175.27,4542456.0
2023-09-21,178.1,178.33,175.13,175.38,5351155.0
2023-09-20,179.09,179.419,177.56,178.38,3696292.0
2023-09-19,178.86,179.13,177.3,178.32,3369556.0
2023-09-18,181.0,181.0,178.43,179.38,3182752.0
2023-09-15,181.41,181.82,179.61,179.84,11661176.0
2023-09-14,179.94,181.69,179.33,181.23,4118298.0
2023-09-13,178.33,180.14,178.21,179.68,3781554.0
2023-09-12,178.74,178.92,177.795,178.27,3331234.0
2023-09-11,176.83,179.43,176.83,178.93,4512875.0
2023-09-08,175.81,177.15,175.61,176.27,2995127.0
2023-09-07,175.85,177.055,175.21,176.4,4934402.0
2023-09-06,174.92,174.99,173.48,174.73,5933800.0
2023-09-05,175.265,175.88,173.645,174.16,5081845.0
2023-09-01,178.73,178.81,174.6362,175.32,4801361.0
2023-08-31,179.34,179.63,177.86,177.92,5566735.0
2023-08-30,181.46,182.26,180.72,181.08,3153432.0
2023-08-29,180.3,181.22,179.015,180.93,4368626.0
2023-08-28,180.82,181.18,179.344,180.25,3189757.0
2023-08-25,178.06,179.71,177.84,179.42,4710679.0
2023-08-24,178.01,180.4399,177.1,177.18,5710041.0
2023-08-23,177.25,178.28,176.37,178.12,4042732.0
2023-08-22,176.18,176.82,175.31,175.7,3491524.0
2023-08-21,177.73,177.96,176.23,177.05,4284317.0
2023-08-18,178.46,179.55,177.27,178.18,6020451.0
2023-08-17,181.21,181.41,178.32,178.45,4503030.0
2023-08-16,181.6,182.95,180.95,181.21,2633918.0
2023-08-15,183.15,183.46,181.13,181.35,3331931.0
2023-08-14,184.39,184.86,183.13,183.62,3385717.0
2023-08-11,184.0,184.28,183.28,184.04,2873848.0
2023-08-10,184.22,185.59,183.53,183.75,3727433.0
2023-08-09,183.88,185.0,182.625,183.98,4413095.0
2023-08-08,187.2,187.48,184.03,184.44,5018032.0
2023-08-07,185.28,187.21,185.1,186.89,3323542.0
2023-08-04,187.12,188.01,184.35,184.6,4651062.0
2023-08-03,188.17,189.22,186.97,187.12,2857659.0
2023-08-02,186.59,189.97,186.4,188.31,4286293.0
2023-08-01,187.49,188.6,186.4,186.82,2854164.0
2023-07-31,189.45,189.59,186.85,187.46,5688218.0
2023-07-28,190.14,191.37,189.79,190.31,5602369.0
2023-07-27,192.0,192.2925,188.4,188.53,4141834.0
2023-07-26,191.12,192.38,190.06,191.6,3898895.0
2023-07-25,190.41,192.01,190.06,191.36,3521616.0
2023-07-24,190.59,191.43,190.14,190.92,4226701.0
2023-07-21,190.105,191.47,189.3,190.16,15022092.0
2023-07-20,187.5,189.99,186.81,189.3,5056531.0
2023-07-19,185.0,186.6,184.424,186.26,4140799.0
2023-07-18,185.44,186.82,183.82,184.45,5684103.0
2023-07-17,186.34,187.005,185.42,185.63,5637931.0
2023-07-14,187.86,188.625,187.085,188.21,4467604.0
2023-07-13,185.8,188.06,183.26,187.53,8223095.0
2023-07-12,183.98,184.61,182.975,183.17,6080078.0
2023-07-11,184.38,184.726,182.415,183.98,3915229.0
2023-07-10,184.07,185.91,183.775,184.3,5508816.0
2023-07-07,185.82,185.88,183.03,183.08,6310132.0
2023-07-06,185.81,186.75,184.8925,186.6,5592489.0
2023-07-05,185.0,186.69,184.97,186.58,5277266.0
2023-07-03,184.3,185.64,183.47,185.6,2388969.0
2023-06-30,184.04,185.52,183.88,185.22,7635186.0
2023-06-29,183.25,183.89,181.39,183.88,5770445.0
2023-06-28,186.25,186.74,183.38,183.7,5194077.0
2023-06-27,184.67,186.61,183.96,186.22,5763039.0
2023-06-26,186.16,186.43,184.1203,184.89,3706278.0
2023-06-23,188.0,188.0,185.95,186.07,7592675.0
2023-06-22,186.73,187.58,185.87,187.35,3186126.0
2023-06-21,185.72,186.88,184.188,185.43,3832395.0
2023-06-20,186.54,187.87,185.24,185.31,4155059.0
2023-06-16,186.14,187.585,185.7,186.04,8925706.0
2023-06-15,184.26,186.17,183.52,185.71,4326317.0
2023-06-14,182.0,183.65,181.435,183.17,3559268.0
2023-06-13,182.13,182.19,181.08,181.54,2838752.0
2023-06-12,182.49,182.73,180.69,181.9,4207398.0
2023-06-09,181.71,182.83,181.0,182.35,3200319.0
2023-06-08,179.7,182.3,179.33,182.1,4036711.0
2023-06-07,180.71,181.74,179.7,180.11,5162657.0
2023-06-06,184.98,185.12,180.43,181.56,3975572.0
2023-06-05,183.85,186.17,183.61,184.19,4311675.0
2023-06-02,182.02,184.29,181.7,184.06,4288433.0
2023-06-01,182.42,182.69,180.8,182.19,5277433.0
2023-05-31,182.86,184.62,181.46,182.35,19931685.0
2023-05-30,182.055,183.09,180.7,181.61,4331831.0
2023-05-26,183.71,184.25,182.395,183.58,4449346.0
2023-05-25,182.7,184.22,181.95,183.8,4712884.0
2023-05-24,186.27,186.74,184.37,184.89,3721022.0
2023-05-23,186.49,186.63,184.59,186.07,6382250.0
2023-05-22,191.19,191.39,186.41,186.64,5786972.0
2023-05-19,192.46,192.86,191.1,191.84,3883181.0
2023-05-18,191.32,191.71,190.41,191.56,3709407.0
2023-05-17,193.31,193.585,190.84,192.06,4878900.0
2023-05-16,194.48,194.48,192.54,193.43,5803757.0
2023-05-15,196.57,196.88,194.0,194.27,2946589.0
2023-05-12,195.34,196.22,194.95,196.12,2740969.0
2023-05-11,194.28,195.52,192.9975,195.34,3690431.0
2023-05-10,194.11,195.58,192.6749,194.27,4352899.0
2023-05-09,193.86,194.67,192.71,194.14,3087644.0
2023-05-08,193.4,194.0,192.65,193.35,2249855.0
2023-05-05,192.82,194.48,192.39,194.27,4146515.0
2023-05-04,193.08,193.95,192.155,193.38,4267611.0
2023-05-03,192.58,193.25,191.78,192.18,3389644.0
2023-05-02,191.36,192.5,189.75,192.25,3712247.0
2023-05-01,190.45,192.325,190.28,191.68,3137839.0
2023-04-28,189.9,191.62,189.64,190.89,4608944.0
2023-04-27,188.18,189.95,187.51,189.69,4574524.0
2023-04-26,188.48,189.42,187.87,188.54,4424409.0
2023-04-25,186.56,190.18,186.24,189.71,6231626.0
2023-04-24,186.5,186.57,185.02,185.5,3540199.0
2023-04-21,185.99,186.38,185.13,185.41,3781932.0
2023-04-20,184.84,186.035,184.2,185.33,3868174.0
2023-04-19,185.2401,185.32,184.255,184.72,2209904.0
2023-04-18,184.77,185.2199,183.74,184.83,2438554.0
2023-04-17,184.19,184.75,183.4808,184.45,3203941.0
2023-04-14,183.335,184.02,182.9201,183.51,2573142.0
2023-04-13,182.62,184.61,182.105,184.38,4303630.0
2023-04-12,182.69,183.78,182.25,182.56,3620885.0
2023-04-11,183.42,183.88,182.76,182.92,3586784.0
2023-04-10,183.83,183.895,181.69,183.2,2408256.0
2023-04-06,183.302,184.74,183.1,184.36,3389758.0
2023-04-05,183.25,184.96,183.0604,183.64,3826373.0
2023-04-04,182.18,183.36,181.1,181.85,3306483.0
2023-04-03,181.9,182.76,180.4,182.5,3902505.0
2023-03-31,182.16,182.49,181.32,182.3,4480030.0
2023-03-30,181.0,181.33,180.075,180.83,2742969.0
2023-03-29,180.65,180.91,179.985,180.67,4495971.0
2023-03-28,179.33,180.46,179.33,179.43,2850005.0
2023-03-27,179.575,180.65,179.31,179.49,4078583.0
2023-03-24,176.53,179.34,176.39,179.09,3713938.0
2023-03-23,176.06,177.22,175.02,175.65,4655692.0
2023-03-22,177.84,179.37,176.42,176.51,4380780.0
2023-03-21,177.66,178.17,176.28,178.01,3812191.0
2023-03-20,176.5,177.68,175.51,177.59,4366983.0
2023-03-17,176.51,176.69,174.23,175.13,8854570.0
2023-03-16,176.61,177.0,175.32,176.51,4734372.0
2023-03-15,173.53,176.66,173.185,176.63,7099919.0
2023-03-14,172.49,173.81,171.57,173.53,6480773.0
2023-03-13,172.76,177.23,172.61,173.71,8265278.0
2023-03-10,172.53,174.24,170.96,172.03,4129912.0
2023-03-09,173.62,174.36,171.2,171.8,4042139.0
2023-03-08,172.68,173.36,171.78,173.11,2920414.0
2023-03-07,173.67,174.255,171.87,172.64,4095127.0
2023-03-06,172.22,173.66,172.22,173.5,3611369.0
2023-03-03,173.0,173.45,171.33,173.15,3627092.0
2023-03-02,170.51,173.76,169.78,173.32,4476403.0
2023-03-01,172.32,172.46,169.12,171.33,5359107.0
2023-02-28,174.88,175.06,173.195,173.53,4317286.0
2023-02-27,176.97,177.25,175.65,175.91,3208625.0
2023-02-24,175.46,176.33,174.29,175.96,2959174.0
2023-02-23,176.66,176.99,174.99,176.31,3801421.0
2023-02-22,176.72,177.43,175.77,176.12,5299484.0
2023-02-21,175.58,177.41,174.67,176.18,5797271.0
2023-02-17,175.155,176.42,174.83,176.28,3952139.0
2023-02-16,174.74,176.9,174.54,175.51,4973168.0
2023-02-15,175.0,176.05,174.59,176.01,4125761.0
2023-02-14,177.1,177.245,174.79,175.77,5203003.0
2023-02-13,176.26,178.225,176.04,177.77,5205130.0
2023-02-10,173.12,176.59,172.65,176.2,6176023.0
2023-02-09,175.3199,176.49,172.04,172.78,9619391.0
2023-02-08,171.0,171.33,170.24,171.16,5687332.0
2023-02-07,170.29,172.03,169.26,171.56,6044700.0
2023-02-06,169.74,172.38,169.59,171.82,5640124.0
2023-02-03,170.955,171.29,167.05,169.12,5308238.0
2023-02-02,169.46,170.56,168.5101,169.97,5653796.0
2023-02-01,170.88,172.32,169.51,171.56,4147699.0
2023-01-31,170.2,171.07,169.32,171.02,4665460.0
2023-01-30,169.78,171.455,169.14,169.48,5191504.0
2023-01-27,169.77,170.23,168.58,169.62,5451407.0
2023-01-26,171.635,171.67,170.04,170.22,4558394.0
2023-01-25,170.34,171.98,169.34,171.93,3852843.0
2023-01-24,169.61,170.87,168.45,170.69,4125624.0
2023-01-23,170.01,170.755,168.715,169.12,5440358.0
2023-01-20,168.945,169.89,167.46,169.88,5779109.0
2023-01-19,171.28,172.17,169.4775,169.63,4720383.0
2023-01-18,175.24,175.7384,171.33,171.62,5032620.0
2023-01-17,176.15,177.5525,175.49,176.06,5032644.0
2023-01-13,175.4,175.73,174.165,175.24,4720397.0
2023-01-12,177.66,178.37,175.32,175.78,4246606.0
2023-01-11,179.39,179.71,175.68,178.05,4370110.0
2023-01-10,178.79,179.53,177.09,177.85,3817303.0
2023-01-09,180.44,182.77,178.81,179.33,3319247.0
2023-01-06,178.81,181.83,178.8,181.1,3713163.0
2023-01-05,177.96,178.77,176.86,177.1,3647074.0
2023-01-04,179.41,180.54,177.55,178.97,4771321.0
2023-01-03,180.59,180.75,176.57,179.41,5137404.0
2022-12-30,181.38,181.96,179.29,180.66,3136222.0
2022-12-29,181.92,182.86,181.89,181.98,2549240.0
2022-12-28,184.1,184.5442,181.64,181.75,2694335.0
2022-12-27,183.282,183.61,182.27,183.07,3045045.0
2022-12-23,180.91,182.55,180.45,182.26,2197807.0
2022-12-22,181.86,182.05,178.9166,181.09,4305729.0
2022-12-21,181.55,183.68,181.4,182.5,4237039.0
2022-12-20,181.815,182.25,180.64,181.23,3249006.0
2022-12-19,180.86,183.47,180.35,181.34,4447962.0
2022-12-16,180.08,181.19,178.48,180.34,15708093.0
2022-12-15,181.98,182.712,178.39,180.25,6128214.0
2022-12-14,184.07,185.88,182.13,183.36,5392483.0
2022-12-13,186.48,186.84,182.94,183.87,5634889.0
2022-12-12,184.18,184.18,182.355,183.97,4691428.0
2022-12-09,184.21,184.21,183.05,183.1,3116234.0
2022-12-08,181.81,183.98,181.26,183.78,3800879.0
2022-12-07,181.81,182.45,180.69,182.18,4241812.0
2022-12-06,183.75,184.29,180.695,181.63,5835166.0
2022-12-05,183.43,183.94,182.32,183.12,4083270.0
2022-12-02,184.0,186.31,183.8394,185.69,3547756.0
2022-12-01,185.48,186.33,184.155,185.9,4683431.0
2022-11-30,181.9,185.7,180.24,185.51,7915639.0
2022-11-29,183.3,183.42,181.02,182.59,4375521.0
2022-11-28,184.4,185.4925,183.51,183.89,6411433.0
2022-11-25,184.58,185.0,183.94,184.11,1836993.0
2022-11-23,185.0,186.08,184.5,185.08,2511122.0
2022-11-22,185.81,186.62,184.37,184.84,4109601.0
2022-11-21,182.27,185.13,182.09,184.82,4397577.0
2022-11-18,180.21,181.84,180.02,181.33,4498176.0
2022-11-17,177.49,180.16,177.43,180.03,3921298.0
2022-11-16,178.3,179.63,177.72,178.33,4701109.0
2022-11-15,178.04,178.7,175.42,177.19,5153752.0
2022-11-14,178.67,179.18,176.5,176.73,5633044.0
2022-11-11,181.13,181.69,175.44,178.05,7390702.0
2022-11-10,182.65,182.92,178.56,181.7,6704136.0
2022-11-09,179.95,181.07,178.4,178.55,4723633.0
2022-11-08,180.44,182.11,178.8,180.71,3724937.0
2022-11-07,179.52,180.62,178.83,180.21,3246087.0
2022-11-04,177.92,179.79,176.53,178.78,3922495.0
2022-11-03,176.78,178.9034,176.53,177.78,3753759.0
2022-11-02,180.78,183.58,178.17,178.24,4970857.0
2022-11-01,180.94,182.8101,179.89,180.76,4084681.0
2022-10-31,181.18,182.98,180.54,181.58,4877164.0
2022-10-28,179.7,182.93,179.48,182.23,6715501.0
2022-10-27,180.37,180.93,178.57,178.88,5424089.0
2022-10-26,179.26,180.9,178.32,179.07,5138962.0
2022-10-25,178.12,178.87,176.61,178.27,5220027.0
2022-10-24,174.81,177.98,174.67,177.68,5316608.0
2022-10-21,171.2,173.685,170.58,173.06,5071500.0
2022-10-20,174.2,174.36,171.11,171.46,4313954.0
2022-10-19,174.82,175.84,172.33,173.36,5200248.0
2022-10-18,174.82,176.91,173.41,175.06,4547398.0
2022-10-17,172.27,173.59,171.07,172.73,6401844.0
2022-10-14,175.98,176.258,169.99,170.19,5939034.0
2022-10-13,167.1,175.04,166.82,174.61,8412881.0
2022-10-12,168.73,170.6993,166.6,169.39,9795304.0
2022-10-11,162.24,164.27,161.56,162.59,5222588.0
2022-10-10,161.99,163.04,161.19,161.82,4839239.0
2022-10-07,162.3,163.01,160.98,161.61,4779170.0
2022-10-06,165.785,166.02,162.495,162.8,4623429.0
2022-10-05,166.97,167.09,163.73,166.0,3538805.0
2022-10-04,167.39,168.73,165.55,167.11,4596786.0
2022-10-03,163.52,165.69,163.021,165.25,5093370.0
2022-09-30,167.69,168.24,163.01,163.26,5971934.0
2022-09-29,168.8,169.14,165.0,166.61,5167730.0
2022-09-28,166.91,169.62,165.24,168.67,5480944.0
2022-09-27,168.24,170.0,165.24,166.01,5400774.0
2022-09-26,168.33,170.01,167.53,168.45,5326578.0
2022-09-23,168.39,168.75,166.53,168.52,4565224.0
2022-09-22,168.4,169.89,168.05,168.6,4286283.0
2022-09-21,169.88,172.03,168.34,168.44,5134461.0
2022-09-20,167.58,169.15,166.86,168.92,3872155.0
2022-09-19,167.06,168.81,166.5,168.73,3720886.0
2022-09-16,166.36,167.17,165.25,166.97,12012628.0
2022-09-15,168.53,168.56,165.335,165.88,5460988.0
2022-09-14,168.12,169.19,167.57,168.68,5156886.0
2022-09-13,172.5,172.83,166.95,167.41,6926199.0
2022-09-12,173.22,174.44,172.75,173.9,5953266.0
2022-09-09,172.65,174.55,171.67,173.22,3662160.0
2022-09-08,172.78,173.43,170.56,172.67,3888130.0
2022-09-07,170.62,173.775,169.93,173.25,6074572.0
2022-09-06,170.98,172.59,169.125,169.51,4898025.0
2022-09-02,173.72,174.97,169.89,170.66,5801495.0
2022-09-01,170.9201,172.98,170.24,172.85,4846285.0
2022-08-31,173.81,174.41,172.2,172.27,5597882.0
2022-08-30,174.34,174.685,172.33,172.99,4026406.0
2022-08-29,174.55,175.29,173.21,174.49,4168579.0
2022-08-26,179.96,179.98,174.67,175.04,5246614.0
2022-08-25,179.03,179.35,177.39,179.27,3401795.0
2022-08-24,178.37,179.5,178.11,179.26,3340557.0
2022-08-23,177.82,178.86,177.29,178.37,2574995.0
2022-08-22,180.135,180.47,178.02,178.45,3384988.0
2022-08-19,179.76,181.01,179.32,180.17,3703971.0
2022-08-18,180.82,180.93,179.94,180.4,3010644.0
2022-08-17,180.1,181.07,179.72,180.22,2666289.0
2022-08-16,179.78,180.7,178.64,180.32,3395730.0
2022-08-15,177.77,179.36,176.8,179.28,3043178.0
2022-08-12,175.93,177.38,175.38,177.33,3756404.0
2022-08-11,176.36,177.12,174.67,175.04,2743920.0
2022-08-10,175.81,176.43,174.72,175.94,4041101.0
2022-08-09,174.79,175.23,173.9579,174.5,3228826.0
2022-08-08,175.79,175.97,173.32,173.85,2846584.0
2022-08-05,174.39,174.7,172.4,174.55,3295615.0
2022-08-04,176.42,176.74,174.575,175.87,3822568.0
2022-08-03,175.08,177.06,174.24,176.83,4401333.0
2022-08-02,176.94,177.145,175.22,175.49,3781152.0
2022-08-01,174.55,177.69,174.55,176.95,4034834.0
2022-07-29,173.66,175.48,173.39,174.96,4215592.0
2022-07-28,171.87,175.12,171.19,174.84,3134222.0
2022-07-27,170.49,171.95,169.06,171.59,4479030.0
2022-07-26,170.57,171.99,169.24,171.83,3732349.0
2022-07-25,170.31,170.86,169.04,169.85,3357159.0
2022-07-22,169.14,170.57,168.49,169.61,3757926.0
2022-07-21,167.99,169.41,167.56,168.51,3088309.0
2022-07-20,170.05,170.57,167.46,168.26,3460726.0
2022-07-19,170.25,170.75,168.6262,170.06,4201588.0
2022-07-18,171.15,171.24,167.85,168.26,3479707.0
2022-07-15,171.34,172.92,170.02,171.12,4659092.0
2022-07-14,168.29,171.1601,167.7,170.98,4218307.0
2022-07-13,168.54,171.44,167.98,170.1,4533125.0
2022-07-12,173.0,173.32,168.87,169.5,5201629.0
2022-07-11,171.41,172.8,170.02,170.47,4929822.0
2022-07-08,170.57,172.7,170.55,171.88,3483014.0
2022-07-07,169.52,171.04,169.38,170.36,5150219.0
2022-07-06,170.0,171.95,169.48,170.7,4209229.0
2022-07-05,168.63,169.39,165.33,169.01,4971671.0
2022-07-01,166.74,169.52,165.76,169.39,3918710.0
2022-06-30,167.13,167.58,165.63,166.66,6295089.0
2022-06-29,166.06,167.56,165.35,166.73,3653622.0
2022-06-28,167.15,168.45,163.85,164.01,4391330.0
2022-06-27,165.87,167.13,165.34,166.35,4595815.0
2022-06-24,165.64,166.19,163.94,166.13,5951692.0
2022-06-23,163.78,165.14,163.15,164.1,5810719.0
2022-06-22,160.33,162.99,159.56,162.03,4706643.0
2022-06-21,158.17,160.96,157.35,160.71,4449779.0
2022-06-17,157.03,158.99,156.165,157.06,9881835.0
2022-06-16,156.63,158.46,155.11,157.03,7207930.0
2022-06-15,157.92,159.84,155.93,157.79,5940075.0
2022-06-14,160.0,160.05,154.8576,156.12,6159174.0
2022-06-13,160.53,162.87,159.06,159.74,6300708.0
2022-06-10,160.97,163.918,159.45,162.52,5204718.0
2022-06-09,165.19,166.93,162.67,162.78,3522973.0
2022-06-08,165.74,166.81,165.11,165.73,2646900.0
2022-06-07,165.68,166.86,164.22,166.56,4168296.0
2022-06-06,166.46,167.62,164.725,165.54,3447947.0
2022-06-03,165.859,166.59,164.36,164.85,4222131.0
2022-06-02,165.62,166.75,162.645,166.68,4677458.0
2022-06-01,168.18,168.38,163.82,166.49,5613940.0
2022-05-31,170.98,170.98,165.37,167.75,13609993.0
2022-05-27,171.26,171.81,170.2,171.77,6713600.0
2022-05-26,168.96,171.09,168.96,170.11,5193863.0
2022-05-25,167.85,169.49,166.96,168.97,5781034.0
2022-05-24,166.02,168.255,165.1555,167.82,6327782.0
2022-05-23,164.21,166.95,163.57,165.6,4657761.0
2022-05-20,162.24,163.06,159.62,162.21,5768823.0
2022-05-19,162.5,162.78,159.6656,161.2,6423817.0
2022-05-18,173.6855,173.87,162.92,163.65,8875409.0
2022-05-17,175.31,175.68,172.58,174.46,5012159.0
2022-05-16,173.71,176.3,173.4201,175.47,5317216.0
2022-05-13,170.7,174.16,169.46,173.72,4714614.0
2022-05-12,171.25,171.99,168.16,170.4,6473535.0
2022-05-11,170.82,172.41,169.92,170.66,5376851.0
2022-05-10,173.12,174.54,170.75,171.49,5936727.0
2022-05-09,169.66,172.885,168.76,171.7,7269081.0
2022-05-06,169.24,170.8,168.72,170.41,5824752.0
2022-05-05,173.1,173.32,169.08,170.39,6534321.0
2022-05-04,167.61,174.12,167.61,173.86,6224120.0
2022-05-03,169.14,169.31,166.58,167.99,5564864.0
2022-05-02,172.995,173.46,165.27,167.76,7692131.0
2022-04-29,177.41,177.41,171.41,171.71,6505570.0
2022-04-28,174.53,177.62,173.82,177.5,5235831.0
2022-04-27,173.42,176.69,173.19,174.85,5180479.0
2022-04-26,173.97,175.3486,172.73,173.3,7372662.0
2022-04-25,173.21,173.92,171.0,173.74,7369911.0
2022-04-22,174.99,175.27,171.94,172.15,5864027.0
2022-04-21,175.76,177.24,174.65,174.84,3701297.0
2022-04-20,173.72,175.97,173.72,175.47,4191266.0
2022-04-19,169.84,173.165,169.84,172.9,3641992.0
2022-04-18,171.22,172.31,169.96,170.42,3086009.0
2022-04-14,173.48,174.26,171.76,171.9,4834298.0
2022-04-13,173.58,173.82,171.73,173.0,4394054.0
2022-04-12,173.78,174.65,172.63,173.3,3924333.0
2022-04-11,173.61,174.97,172.32,172.6,3825328.0
2022-04-08,172.99,173.69,171.59,173.13,3883183.0
2022-04-07,172.03,173.28,170.78,172.55,5041686.0
2022-04-06,169.92,172.7,169.485,172.39,4294868.0
2022-04-05,168.32,171.38,168.32,169.5,3587439.0
2022-04-04,169.11,169.39,167.45,169.32,3759985.0
2022-04-01,167.89,169.93,167.37,169.76,3239641.0
2022-03-31,168.37,169.3,167.27,167.38,6076177.0
2022-03-30,168.1,168.24,166.115,167.96,3871556.0
2022-03-29,167.29,168.58,166.37,168.19,4440480.0
2022-03-28,165.1,165.77,163.71,165.73,4308007.0
2022-03-25,164.43,165.9,164.43,165.24,4084876.0
2022-03-24,164.06,164.73,163.27,164.47,3160320.0
2022-03-23,164.248,165.275,162.63,163.48,4533800.0
2022-03-22,162.84,164.77,162.23,164.34,5778394.0
2022-03-21,162.27,163.81,161.075,162.56,5106391.0
2022-03-18,161.38,162.93,160.06,162.79,12040475.0
2022-03-17,159.83,161.63,159.3,160.94,3587628.0
2022-03-16,158.41,159.99,157.04,159.7,6299191.0
2022-03-15,157.32,159.5,156.83,159.0,6203356.0
2022-03-14,155.15,157.8,154.5,155.89,6075566.0
2022-03-11,155.45,156.885,153.48,153.73,4762675.0
2022-03-10,155.79,156.25,153.37,154.51,6103671.0
2022-03-09,159.81,160.06,156.4,157.4,5764927.0
2022-03-08,162.38,163.97,157.69,157.87,6163724.0
2022-03-07,164.07,165.15,162.13,162.45,6319483.0
2022-03-04,162.0,166.5,160.92,165.75,6341095.0
2022-03-03,163.97,165.19,162.8,163.27,5352221.0
2022-03-02,162.98,165.82,162.49,164.52,5452091.0
2022-03-01,163.07,164.4,161.3,162.27,5108127.0
2022-02-28,164.04,165.21,161.405,163.74,7676988.0
2022-02-25,164.42,168.46,164.26,168.38,6535637.0
2022-02-24,165.71,166.34,160.285,163.79,8888796.0
2022-02-23,169.12,169.12,166.52,166.69,5813018.0
2022-02-22,168.57,168.94,166.23,168.35,7726480.0
2022-02-18,167.11,168.235,166.22,167.71,5181629.0
2022-02-17,166.01,167.9523,165.0,166.75,5156836.0
2022-02-16,165.63,167.195,164.54,166.3,4161755.0
2022-02-15,167.217,168.25,165.261,165.96,4943851.0
2022-02-14,169.415,169.675,165.1,166.7,6822570.0
2022-02-11,168.06,170.31,167.6901,168.58,7299574.0
2022-02-10,168.655,171.45,167.3,168.37,7899839.0
2022-02-09,172.5,172.78,171.01,171.94,6780166.0
2022-02-08,172.63,172.64,170.31,172.02,3957685.0
2022-02-07,172.74,172.99,171.21,171.81,4813468.0
2022-02-04,173.1,174.89,171.19,172.49,4592442.0
2022-02-03,175.27,176.66,173.83,175.37,4632699.0
2022-02-02,172.76,175.64,172.57,175.47,5766988.0
